timestamp,cash,mark_value,equity,open_positions,window_id
2026-01-16,99739.04399999997,0.0,99739.04399999997,2,18
2026-01-20,99704.35399999996,0.0,99704.35399999996,0,18
2026-01-21,99685.61399999996,0.0,99685.61399999996,1,18
2026-01-22,99646.85599999994,0.0,99646.85599999994,1,18
2026-01-23,99627.06299999994,0.0,99627.06299999994,2,18
2026-01-26,99610.00599999994,0.0,99610.00599999994,3,18
2026-01-27,99590.46499999992,0.0,99590.46499999992,4,18
2026-01-28,99570.98699999992,0.0,99570.98699999992,5,18
2026-01-29,99475.09999999992,0.0,99475.09999999992,0,18
2026-01-30,99454.22699999991,0.0,99454.22699999991,1,18
2026-02-02,99435.49599999991,0.0,99435.49599999991,2,18
2026-02-03,99416.8189999999,0.0,99416.8189999999,3,18
2026-02-04,99396.6479999999,0.0,99396.6479999999,4,18
2026-02-05,99318.1959999999,0.0,99318.1959999999,0,18
2026-02-06,99299.6539999999,0.0,99299.6539999999,1,18
2026-02-09,99281.4989999999,0.0,99281.4989999999,2,18
2026-02-10,99260.49099999989,0.0,99260.49099999989,3,18
2026-02-11,99239.62699999989,0.0,99239.62699999989,4,18
2026-02-12,99161.05799999989,0.0,99161.05799999989,0,18
2026-02-13,99161.05799999989,0.0,99161.05799999989,0,18
2026-02-17,99140.02299999988,0.0,99140.02299999988,1,18
2026-02-18,99119.76199999989,0.0,99119.76199999989,2,18
2026-02-19,99101.12999999987,0.0,99101.12999999987,3,18
2026-02-20,99041.20199999987,0.0,99041.20199999987,0,18
2026-02-23,99041.20199999987,0.0,99041.20199999987,0,18
2026-02-24,99019.98699999986,0.0,99019.98699999986,1,18
2026-02-25,99002.55199999985,0.0,99002.55199999985,2,18
2026-02-26,98984.08199999985,0.0,98984.08199999985,3,18
2026-02-27,98965.87299999985,0.0,98965.87299999985,4,18
2026-03-02,98948.01499999984,0.0,98948.01499999984,5,18
2026-03-03,98928.61799999983,0.0,98928.61799999983,6,18
2026-03-04,98909.63499999982,0.0,98909.63499999982,7,18
2026-03-05,98889.35599999981,0.0,98889.35599999981,8,18
2026-03-06,98737.50999999983,0.0,98737.50999999983,0,18
2026-03-09,98716.85299999983,0.0,98716.85299999983,1,18
2026-03-10,98685.66499999982,0.0,98685.66499999982,1,18
2026-03-11,98675.13399999982,0.0,98675.13399999982,0,18
