timestamp_utc,plan_id,symbol,strategy,entry_debit,entry_mid,current_mark,peak_mark,unrealized_pnl,unrealized_pnl_pct,signal,closed,dte
2026-04-07T16:49:01Z,AAPL_20260407_1640,AAPL,,1928.0,1909.0,1919.0,1919.0,-9.0,-0.47,hold,0,31.133
2026-04-07T16:50:12Z,MSFT_20260407_1648,MSFT,,2638.0,2612.0,2612.0,2612.0,-26.0,-0.99,hold,0,24.132
2026-04-07T16:50:22Z,AMZN_20260407_1648,AMZN,,1747.0,1730.0,1730.0,1730.0,-17.0,-0.97,hold,0,24.132
2026-04-07T16:50:36Z,NVDA_20260407_1648,NVDA,,1089.0,1078.0,1075.0,1075.0,-14.0,-1.29,hold,0,24.132
2026-04-07T16:50:49Z,GOOGL_20260407_1648,GOOGL,,2217.0,2195.0,2195.0,2195.0,-22.0,-0.99,hold,0,24.131
2026-04-07T16:51:16Z,QQQ_20260407_1649,QQQ,,3075.0,3045.0,3045.0,3045.0,-30.0,-0.98,hold,0,31.131
2026-04-07T16:52:29Z,SPY_20260407_1649,SPY,,3035.0,3005.0,3005.0,3005.0,-30.0,-0.99,hold,0,31.13
2026-04-07T16:52:41Z,AAPL_20260407_1647,AAPL,,1937.0,1918.0,1911.0,1911.0,-26.0,-1.34,hold,0,31.13
2026-04-07T16:53:49Z,MSFT_20260407_1648,MSFT,,2638.0,2612.0,2604.0,2612.0,-34.0,-1.29,hold,0,24.129
2026-04-07T16:53:56Z,AMZN_20260407_1648,AMZN,,1747.0,1730.0,1737.0,1737.0,-10.0,-0.57,hold,0,24.129
2026-04-07T16:54:09Z,NVDA_20260407_1648,NVDA,,1089.0,1078.0,1075.0,1075.0,-14.0,-1.29,hold,0,24.129
2026-04-07T16:54:24Z,GOOGL_20260407_1648,GOOGL,,2217.0,2195.0,2200.0,2200.0,-17.0,-0.77,hold,0,24.129
2026-04-07T16:54:51Z,QQQ_20260407_1649,QQQ,,3075.0,3045.0,3005.0,3045.0,-70.0,-2.28,hold,0,31.129
2026-04-07T16:55:30Z,SPY_20260407_1649,SPY,,3035.0,3005.0,2988.0,3005.0,-47.0,-1.55,hold,0,31.128
2026-04-07T16:55:40Z,AAPL_20260407_1647,AAPL,,1937.0,1918.0,1915.0,1915.0,-22.0,-1.14,hold,0,31.128
2026-04-07T16:56:50Z,MSFT_20260407_1648,MSFT,,2638.0,2612.0,2604.0,2612.0,-34.0,-1.29,hold,0,24.127
2026-04-07T16:56:57Z,AMZN_20260407_1648,AMZN,,1747.0,1730.0,1737.0,1737.0,-10.0,-0.57,hold,0,24.127
2026-04-07T16:57:11Z,NVDA_20260407_1648,NVDA,,1089.0,1078.0,1077.0,1077.0,-12.0,-1.1,hold,0,24.127
2026-04-07T16:57:26Z,GOOGL_20260407_1648,GOOGL,,2217.0,2195.0,2204.0,2204.0,-13.0,-0.59,hold,0,24.127
2026-04-07T16:57:52Z,QQQ_20260407_1649,QQQ,,3075.0,3045.0,3005.0,3045.0,-70.0,-2.28,hold,0,31.126
2026-04-07T16:58:25Z,SPY_20260407_1649,SPY,,3035.0,3005.0,2988.0,3005.0,-47.0,-1.55,hold,0,31.126
2026-04-07T16:58:36Z,AAPL_20260407_1647,AAPL,,1937.0,1918.0,1913.0,1915.0,-24.0,-1.24,hold,0,31.126
2026-04-07T16:59:44Z,MSFT_20260407_1656,MSFT,,2630.0,2604.0,2604.0,2604.0,-26.0,-0.99,hold,0,24.125
2026-04-07T16:59:56Z,NVDA_20260407_1656,NVDA,,1352.0,1339.0,1339.0,1339.0,-13.0,-0.96,hold,0,24.125
2026-04-07T17:00:32Z,TSLA_20260407_1656,TSLA,,3389.0,3356.0,3355.0,3355.0,-34.0,-1.0,hold,0,24.125
2026-04-07T17:00:42Z,AMZN_20260407_1655,AMZN,,1754.0,1737.0,1735.0,1735.0,-19.0,-1.08,hold,0,24.125
2026-04-07T17:00:57Z,GOOGL_20260407_1655,GOOGL,,2226.0,2204.0,2195.0,2195.0,-31.0,-1.39,hold,0,24.124
2026-04-07T17:02:02Z,QQQ_20260407_1657,QQQ,,3035.0,3005.0,3013.0,3013.0,-22.0,-0.72,hold,0,31.124
2026-04-07T17:02:45Z,SPY_20260407_1657,SPY,,3066.0,3036.0,3089.0,3089.0,23.0,0.75,hold,0,31.123
2026-04-07T17:02:58Z,AAPL_20260407_1655,AAPL,,1934.0,1915.0,1930.0,1930.0,-4.0,-0.21,hold,0,31.123
2026-04-07T17:04:05Z,MSFT_20260407_1656,MSFT,,2630.0,2604.0,2707.0,2707.0,77.0,2.93,hold,0,24.122
2026-04-07T17:04:18Z,NVDA_20260407_1656,NVDA,,1352.0,1339.0,1344.0,1344.0,-8.0,-0.59,hold,0,24.122
2026-04-07T17:04:34Z,TSLA_20260407_1656,TSLA,,3389.0,3356.0,3320.0,3355.0,-69.0,-2.04,hold,0,24.122
2026-04-07T17:04:48Z,AMZN_20260407_1655,AMZN,,1754.0,1737.0,1735.0,1735.0,-19.0,-1.08,hold,0,24.122
2026-04-07T17:05:06Z,GOOGL_20260407_1655,GOOGL,,2226.0,2204.0,2195.0,2195.0,-31.0,-1.39,hold,0,24.121
2026-04-07T17:05:36Z,QQQ_20260407_1657,QQQ,,3035.0,3005.0,3013.0,3013.0,-22.0,-0.72,hold,0,31.121
2026-04-07T17:06:28Z,SPY_20260407_1657,SPY,,3066.0,3036.0,3094.0,3094.0,28.0,0.91,hold,0,31.12
2026-04-07T17:06:39Z,AAPL_20260407_1655,AAPL,,1934.0,1915.0,1915.0,1930.0,-19.0,-0.98,hold,0,31.12
2026-04-07T17:08:00Z,META_20260407_1703,META,,5145.0,5094.0,5094.0,5094.0,-51.0,-0.99,hold,0,24.119
2026-04-07T17:08:13Z,MSFT_20260407_1704,MSFT,,2734.0,2707.0,2707.0,2707.0,-27.0,-0.99,hold,0,24.119
2026-04-07T17:08:21Z,AMZN_20260407_1703,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.119
2026-04-07T17:08:48Z,TSLA_20260407_1704,TSLA,,3353.0,3320.0,3318.0,3318.0,-35.0,-1.04,hold,0,24.119
2026-04-07T17:09:03Z,GOOGL_20260407_1703,GOOGL,,2217.0,2195.0,2177.0,2177.0,-40.0,-1.8,hold,0,24.119
2026-04-07T17:09:14Z,NVDA_20260407_1704,NVDA,,1092.0,1081.0,1074.0,1074.0,-18.0,-1.65,hold,0,24.119
2026-04-07T17:09:43Z,QQQ_20260407_1705,QQQ,,3142.0,3111.0,3111.0,3111.0,-31.0,-0.99,hold,0,31.118
2026-04-07T17:10:19Z,SPY_20260407_1705,SPY,,3122.0,3091.0,3045.0,3045.0,-77.0,-2.47,hold,0,31.118
2026-04-07T17:10:28Z,AAPL_20260407_1703,AAPL,,1949.0,1930.0,1920.0,1920.0,-29.0,-1.49,hold,0,31.118
2026-04-07T17:11:49Z,META_20260407_1703,META,,5145.0,5094.0,5094.0,5094.0,-51.0,-0.99,hold,0,24.117
2026-04-07T17:12:00Z,MSFT_20260407_1704,MSFT,,2734.0,2707.0,2707.0,2707.0,-27.0,-0.99,hold,0,24.117
2026-04-07T17:12:09Z,AMZN_20260407_1703,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.117
2026-04-07T17:12:31Z,TSLA_20260407_1704,TSLA,,3353.0,3320.0,3335.0,3335.0,-18.0,-0.54,hold,0,24.116
2026-04-07T17:12:46Z,GOOGL_20260407_1703,GOOGL,,2217.0,2195.0,2155.0,2177.0,-62.0,-2.8,hold,0,24.116
2026-04-07T17:12:58Z,NVDA_20260407_1704,NVDA,,1092.0,1081.0,1082.0,1082.0,-10.0,-0.92,hold,0,24.116
2026-04-07T17:13:26Z,QQQ_20260407_1705,QQQ,,3142.0,3111.0,3120.0,3120.0,-22.0,-0.7,hold,0,31.116
2026-04-07T17:14:00Z,SPY_20260407_1705,SPY,,3122.0,3091.0,3045.0,3045.0,-77.0,-2.47,hold,0,31.115
2026-04-07T17:14:10Z,AAPL_20260407_1703,AAPL,,1949.0,1930.0,1935.0,1935.0,-14.0,-0.72,hold,0,31.115
2026-04-07T17:15:22Z,MSFT_20260407_1711,MSFT,,2734.0,2707.0,2707.0,2707.0,-27.0,-0.99,hold,0,24.114
2026-04-07T17:15:32Z,AMZN_20260407_1711,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.114
2026-04-07T17:15:50Z,GOOGL_20260407_1711,GOOGL,,2207.0,2185.0,2155.0,2155.0,-52.0,-2.36,hold,0,24.114
2026-04-07T17:16:02Z,NVDA_20260407_1711,NVDA,,1085.0,1074.0,1092.0,1092.0,7.0,0.65,hold,0,24.114
2026-04-07T17:16:27Z,QQQ_20260407_1713,QQQ,,3043.0,3013.0,2993.0,2993.0,-50.0,-1.64,hold,0,31.114
2026-04-07T17:17:01Z,SPY_20260407_1712,SPY,,3076.0,3045.0,3023.0,3023.0,-53.0,-1.72,hold,0,31.113
2026-04-07T17:17:11Z,AAPL_20260407_1711,AAPL,,1939.0,1920.0,1833.0,1833.0,-106.0,-5.47,hold,0,31.113
2026-04-07T17:18:22Z,MSFT_20260407_1711,MSFT,,2734.0,2707.0,2702.0,2707.0,-32.0,-1.17,hold,0,24.112
2026-04-07T17:18:30Z,AMZN_20260407_1711,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.112
2026-04-07T17:18:50Z,GOOGL_20260407_1711,GOOGL,,2207.0,2185.0,2160.0,2160.0,-47.0,-2.13,hold,0,24.112
2026-04-07T17:19:04Z,NVDA_20260407_1711,NVDA,,1085.0,1074.0,1090.0,1092.0,5.0,0.46,hold,0,24.112
2026-04-07T17:19:28Z,QQQ_20260407_1713,QQQ,,3043.0,3013.0,2993.0,2993.0,-50.0,-1.64,hold,0,31.111
2026-04-07T17:20:02Z,SPY_20260407_1712,SPY,,3076.0,3045.0,3023.0,3023.0,-53.0,-1.72,hold,0,31.111
2026-04-07T17:20:14Z,AAPL_20260407_1711,AAPL,,1939.0,1920.0,1956.0,1956.0,17.0,0.88,hold,0,31.111
2026-04-07T17:21:22Z,MSFT_20260407_1719,MSFT,,2729.0,2702.0,2702.0,2702.0,-27.0,-0.99,hold,0,24.11
2026-04-07T17:21:29Z,AMZN_20260407_1718,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.11
2026-04-07T17:21:47Z,GOOGL_20260407_1718,GOOGL,,2181.0,2160.0,2160.0,2160.0,-21.0,-0.96,hold,0,24.11
2026-04-07T17:21:59Z,NVDA_20260407_1719,NVDA,,1088.0,1077.0,1077.0,1077.0,-11.0,-1.01,hold,0,24.11
2026-04-07T17:22:24Z,QQQ_20260407_1720,QQQ,,3151.0,3120.0,3120.0,3120.0,-31.0,-0.98,hold,0,31.109
2026-04-07T17:23:00Z,SPY_20260407_1720,SPY,,3054.0,3023.0,3022.0,3022.0,-32.0,-1.05,hold,0,31.109
2026-04-07T17:23:10Z,AAPL_20260407_1718,AAPL,,1618.0,1602.0,1645.0,1645.0,27.0,1.67,hold,0,31.109
2026-04-07T17:24:18Z,MSFT_20260407_1719,MSFT,,2729.0,2702.0,2702.0,2702.0,-27.0,-0.99,hold,0,24.108
2026-04-07T17:24:25Z,AMZN_20260407_1718,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.108
2026-04-07T17:24:39Z,GOOGL_20260407_1718,GOOGL,,2181.0,2160.0,2160.0,2160.0,-21.0,-0.96,hold,0,24.108
2026-04-07T17:24:51Z,NVDA_20260407_1719,NVDA,,1088.0,1077.0,1070.0,1077.0,-18.0,-1.65,hold,0,24.108
2026-04-07T17:25:18Z,QQQ_20260407_1720,QQQ,,3151.0,3120.0,3120.0,3120.0,-31.0,-0.98,hold,0,31.107
2026-04-07T17:25:54Z,SPY_20260407_1720,SPY,,3054.0,3023.0,3022.0,3022.0,-32.0,-1.05,hold,0,31.107
2026-04-07T17:26:05Z,AAPL_20260407_1718,AAPL,,1618.0,1602.0,1645.0,1645.0,27.0,1.67,hold,0,31.107
2026-04-07T17:27:14Z,MSFT_20260407_1719,MSFT,,2729.0,2702.0,2702.0,2702.0,-27.0,-0.99,hold,0,24.106
2026-04-07T17:27:22Z,AMZN_20260407_1718,AMZN,,1753.0,1735.0,1735.0,1735.0,-18.0,-1.03,hold,0,24.106
2026-04-07T17:27:35Z,GOOGL_20260407_1718,GOOGL,,2181.0,2160.0,2155.0,2160.0,-26.0,-1.19,hold,0,24.106
2026-04-07T17:27:46Z,NVDA_20260407_1719,NVDA,,1088.0,1077.0,1078.0,1078.0,-10.0,-0.92,hold,0,24.106
2026-04-07T17:28:14Z,QQQ_20260407_1720,QQQ,,3151.0,3120.0,3120.0,3120.0,-31.0,-0.98,hold,0,31.105
2026-04-07T17:28:49Z,SPY_20260407_1720,SPY,,3054.0,3023.0,3022.0,3022.0,-32.0,-1.05,hold,0,31.105
2026-04-07T17:28:58Z,AAPL_20260407_1718,AAPL,,1618.0,1602.0,1633.0,1645.0,15.0,0.93,hold,0,31.105
2026-04-07T17:30:08Z,MSFT_20260407_1726,MSFT,,2729.0,2702.0,2702.0,2702.0,-27.0,-0.99,hold,0,24.104
2026-04-07T17:30:18Z,AMZN_20260407_1726,AMZN,,1753.0,1735.0,1722.0,1722.0,-31.0,-1.77,hold,0,24.104
2026-04-07T17:30:42Z,GOOGL_20260407_1726,GOOGL,,2158.0,2137.0,2155.0,2155.0,-3.0,-0.14,hold,0,24.104
2026-04-07T17:30:54Z,NVDA_20260407_1726,NVDA,,1089.0,1078.0,1078.0,1078.0,-11.0,-1.01,hold,0,24.104
2026-04-07T17:31:21Z,QQQ_20260407_1728,QQQ,,3077.0,3047.0,3047.0,3047.0,-30.0,-0.97,hold,0,31.103
2026-04-07T17:32:27Z,SPY_20260407_1727,SPY,,3052.0,3022.0,3052.0,3052.0,0.0,0.0,hold,0,31.102
2026-04-07T17:32:37Z,AAPL_20260407_1726,AAPL,,1661.0,1645.0,1633.0,1633.0,-28.0,-1.69,hold,0,31.102
2026-04-07T17:33:44Z,MSFT_20260407_1726,MSFT,,2729.0,2702.0,2723.0,2723.0,-6.0,-0.22,hold,0,24.102
2026-04-07T17:33:53Z,AMZN_20260407_1726,AMZN,,1753.0,1735.0,1722.0,1722.0,-31.0,-1.77,hold,0,24.101
2026-04-07T17:34:06Z,GOOGL_20260407_1726,GOOGL,,2158.0,2137.0,2155.0,2155.0,-3.0,-0.14,hold,0,24.101
2026-04-07T17:34:18Z,NVDA_20260407_1726,NVDA,,1089.0,1078.0,1078.0,1078.0,-11.0,-1.01,hold,0,24.101
2026-04-07T17:34:55Z,QQQ_20260407_1728,QQQ,,3077.0,3047.0,3047.0,3047.0,-30.0,-0.97,hold,0,31.101
2026-04-07T17:35:30Z,SPY_20260407_1727,SPY,,3052.0,3022.0,3072.0,3072.0,20.0,0.66,hold,0,31.1
2026-04-07T17:35:43Z,AAPL_20260407_1726,AAPL,,1661.0,1645.0,1653.0,1653.0,-8.0,-0.48,hold,0,31.1
2026-04-07T17:36:53Z,MSFT_20260407_1734,MSFT,,2750.0,2723.0,2723.0,2723.0,-27.0,-0.98,hold,0,24.099
2026-04-07T17:37:06Z,NVDA_20260407_1734,NVDA,,1348.0,1335.0,1337.0,1337.0,-11.0,-0.82,hold,0,24.099
2026-04-07T17:37:14Z,AMZN_20260407_1733,AMZN,,1740.0,1722.0,1722.0,1722.0,-18.0,-1.03,hold,0,24.099
2026-04-07T17:37:29Z,GOOGL_20260407_1733,GOOGL,,2177.0,2155.0,2150.0,2150.0,-27.0,-1.24,hold,0,24.099
2026-04-07T17:37:56Z,QQQ_20260407_1735,QQQ,,3050.0,3020.0,3020.0,3020.0,-30.0,-0.98,hold,0,31.099
2026-04-07T17:38:29Z,SPY_20260407_1735,SPY,,3106.0,3076.0,3076.0,3076.0,-30.0,-0.97,hold,0,31.098
2026-04-07T17:38:40Z,AAPL_20260407_1733,AAPL,,1669.0,1653.0,1670.0,1670.0,1.0,0.06,hold,0,31.098
2026-04-07T17:39:48Z,MSFT_20260407_1734,MSFT,,2750.0,2723.0,2723.0,2723.0,-27.0,-0.98,hold,0,24.097
2026-04-07T17:40:00Z,NVDA_20260407_1734,NVDA,,1348.0,1335.0,1337.0,1337.0,-11.0,-0.82,hold,0,24.097
2026-04-07T17:40:10Z,AMZN_20260407_1733,AMZN,,1740.0,1722.0,1722.0,1722.0,-18.0,-1.03,hold,0,24.097
2026-04-07T17:40:26Z,GOOGL_20260407_1733,GOOGL,,2177.0,2155.0,2155.0,2155.0,-22.0,-1.01,hold,0,24.097
2026-04-07T17:41:01Z,QQQ_20260407_1735,QQQ,,3050.0,3020.0,3020.0,3020.0,-30.0,-0.98,hold,0,31.097
2026-04-07T17:41:37Z,SPY_20260407_1735,SPY,,3106.0,3076.0,3076.0,3076.0,-30.0,-0.97,hold,0,31.096
2026-04-07T17:41:47Z,AAPL_20260407_1733,AAPL,,1669.0,1653.0,1670.0,1670.0,1.0,0.06,hold,0,31.096
2026-04-07T17:42:54Z,MSFT_20260407_1734,MSFT,,2750.0,2723.0,2718.0,2723.0,-32.0,-1.16,hold,0,24.095
2026-04-07T17:43:06Z,NVDA_20260407_1734,NVDA,,1348.0,1335.0,1337.0,1337.0,-11.0,-0.82,hold,0,24.095
2026-04-07T17:43:15Z,AMZN_20260407_1733,AMZN,,1740.0,1722.0,1723.0,1723.0,-17.0,-0.98,hold,0,24.095
2026-04-07T17:43:33Z,GOOGL_20260407_1733,GOOGL,,2177.0,2155.0,2155.0,2155.0,-22.0,-1.01,hold,0,24.095
2026-04-07T17:43:58Z,QQQ_20260407_1735,QQQ,,3050.0,3020.0,3108.0,3108.0,58.0,1.9,hold,0,31.094
2026-04-07T17:44:32Z,SPY_20260407_1735,SPY,,3106.0,3076.0,3076.0,3076.0,-30.0,-0.97,hold,0,31.094
2026-04-07T17:44:41Z,AAPL_20260407_1733,AAPL,,1669.0,1653.0,1670.0,1670.0,1.0,0.06,hold,0,31.094
2026-04-07T17:45:59Z,META_20260407_1741,META,,5696.0,5640.0,5502.0,5502.0,-194.0,-3.41,hold,0,24.093
2026-04-07T17:46:07Z,AMZN_20260407_1741,AMZN,,1740.0,1722.0,1723.0,1723.0,-17.0,-0.98,hold,0,24.093
2026-04-07T17:46:19Z,NVDA_20260407_1741,NVDA,,1091.0,1080.0,1085.0,1085.0,-6.0,-0.55,hold,0,24.093
2026-04-07T17:46:31Z,GOOGL_20260407_1741,GOOGL,,2177.0,2155.0,2155.0,2155.0,-22.0,-1.01,hold,0,24.093
2026-04-07T17:47:17Z,QQQ_20260407_1743,QQQ,,3139.0,3108.0,3108.0,3108.0,-31.0,-0.99,hold,0,31.092
2026-04-07T17:48:18Z,SPY_20260407_1742,SPY,,3106.0,3076.0,3076.0,3076.0,-30.0,-0.97,hold,0,31.091
2026-04-07T17:48:28Z,AAPL_20260407_1740,AAPL,,1686.0,1670.0,1670.0,1670.0,-16.0,-0.95,hold,0,31.091
2026-04-07T17:49:47Z,META_20260407_1741,META,,5696.0,5640.0,5537.0,5537.0,-159.0,-2.79,hold,0,24.09
2026-04-07T17:49:54Z,AMZN_20260407_1741,AMZN,,1740.0,1722.0,1723.0,1723.0,-17.0,-0.98,hold,0,24.09
2026-04-07T17:50:09Z,NVDA_20260407_1741,NVDA,,1091.0,1080.0,1085.0,1085.0,-6.0,-0.55,hold,0,24.09
2026-04-07T17:50:26Z,GOOGL_20260407_1741,GOOGL,,2177.0,2155.0,2215.0,2215.0,38.0,1.75,hold,0,24.09
2026-04-07T17:50:56Z,QQQ_20260407_1743,QQQ,,3139.0,3108.0,3095.0,3108.0,-44.0,-1.4,hold,0,31.09
2026-04-07T17:51:34Z,SPY_20260407_1742,SPY,,3106.0,3076.0,3124.0,3124.0,18.0,0.58,hold,0,31.089
2026-04-07T17:51:45Z,AAPL_20260407_1740,AAPL,,1686.0,1670.0,1630.0,1670.0,-56.0,-3.32,hold,0,31.089
2026-04-07T17:52:53Z,MSFT_20260407_1749,MSFT,,2745.0,2718.0,2718.0,2718.0,-27.0,-0.98,hold,0,24.088
2026-04-07T17:53:00Z,AMZN_20260407_1748,AMZN,,1741.0,1723.0,1795.0,1795.0,54.0,3.1,hold,0,24.088
2026-04-07T17:53:16Z,TSLA_20260407_1749,TSLA,,3371.0,3338.0,3343.0,3343.0,-28.0,-0.83,hold,0,24.088
2026-04-07T17:53:30Z,GOOGL_20260407_1748,GOOGL,,2177.0,2155.0,2215.0,2215.0,38.0,1.75,hold,0,24.088
2026-04-07T17:53:41Z,NVDA_20260407_1749,NVDA,,1096.0,1085.0,1071.0,1071.0,-25.0,-2.28,hold,0,24.088
2026-04-07T17:54:10Z,QQQ_20260407_1750,QQQ,,3108.0,3078.0,3078.0,3078.0,-30.0,-0.97,hold,0,31.087
2026-04-07T17:54:49Z,SPY_20260407_1750,SPY,,3079.0,3048.0,3036.0,3036.0,-43.0,-1.4,hold,0,31.087
2026-04-07T17:54:59Z,AAPL_20260407_1748,AAPL,,1686.0,1670.0,1633.0,1633.0,-53.0,-3.14,hold,0,31.087
2026-04-07T17:56:08Z,MSFT_20260407_1749,MSFT,,2745.0,2718.0,2718.0,2718.0,-27.0,-0.98,hold,0,24.086
2026-04-07T17:56:16Z,AMZN_20260407_1748,AMZN,,1741.0,1723.0,1795.0,1795.0,54.0,3.1,hold,0,24.086
2026-04-07T17:56:33Z,TSLA_20260407_1749,TSLA,,3371.0,3338.0,3285.0,3343.0,-86.0,-2.55,hold,0,24.086
2026-04-07T17:56:46Z,GOOGL_20260407_1748,GOOGL,,2177.0,2155.0,2180.0,2215.0,3.0,0.14,hold,0,24.086
2026-04-07T17:56:59Z,NVDA_20260407_1749,NVDA,,1096.0,1085.0,1071.0,1071.0,-25.0,-2.28,hold,0,24.085
2026-04-07T17:57:26Z,QQQ_20260407_1750,QQQ,,3108.0,3078.0,3154.0,3154.0,46.0,1.48,hold,0,31.085
2026-04-07T17:57:59Z,SPY_20260407_1750,SPY,,3079.0,3048.0,3036.0,3036.0,-43.0,-1.4,hold,0,31.085
2026-04-07T17:58:09Z,AAPL_20260407_1748,AAPL,,1686.0,1670.0,1628.0,1633.0,-58.0,-3.44,hold,0,31.085
2026-04-07T17:59:26Z,META_20260407_1757,META,,5145.0,5094.0,5094.0,5094.0,-51.0,-0.99,hold,0,24.084
2026-04-07T17:59:34Z,AMZN_20260407_1756,AMZN,,1813.0,1795.0,1767.0,1767.0,-46.0,-2.54,hold,0,24.084
2026-04-07T17:59:45Z,MSFT_20260407_1757,MSFT,,2745.0,2718.0,2733.0,2733.0,-12.0,-0.44,hold,0,24.084
2026-04-07T17:59:57Z,GOOGL_20260407_1756,GOOGL,,2202.0,2180.0,2180.0,2180.0,-22.0,-1.0,hold,0,24.083
2026-04-07T18:00:26Z,TSLA_20260407_1757,TSLA,,3360.0,3327.0,3317.0,3317.0,-43.0,-1.28,hold,0,24.083
2026-04-07T18:00:41Z,NVDA_20260407_1757,NVDA,,1082.0,1071.0,1086.0,1086.0,4.0,0.37,hold,0,24.083
2026-04-07T18:00:53Z,AAPL_20260407_1756,AAPL,,1649.0,1633.0,1628.0,1628.0,-21.0,-1.27,hold,0,31.083
2026-04-07T18:02:16Z,QQQ_20260407_1758,QQQ,,3184.0,3153.0,3153.0,3153.0,-31.0,-0.97,hold,0,31.082
2026-04-07T18:02:56Z,SPY_20260407_1758,SPY,,3160.0,3129.0,3129.0,3129.0,-31.0,-0.98,hold,0,31.081
2026-04-07T18:04:13Z,META_20260407_1757,META,,5145.0,5094.0,5094.0,5094.0,-51.0,-0.99,hold,0,24.08
2026-04-07T18:04:22Z,AMZN_20260407_1756,AMZN,,1813.0,1795.0,1758.0,1767.0,-55.0,-3.03,hold,0,24.08
2026-04-07T18:04:34Z,MSFT_20260407_1757,MSFT,,2745.0,2718.0,2733.0,2733.0,-12.0,-0.44,hold,0,24.08
2026-04-07T18:04:48Z,GOOGL_20260407_1756,GOOGL,,2202.0,2180.0,2180.0,2180.0,-22.0,-1.0,hold,0,24.08
2026-04-07T18:05:04Z,TSLA_20260407_1757,TSLA,,3360.0,3327.0,3339.0,3339.0,-21.0,-0.62,hold,0,24.08
2026-04-07T18:05:17Z,NVDA_20260407_1757,NVDA,,1082.0,1071.0,1072.0,1086.0,-10.0,-0.92,hold,0,24.08
2026-04-07T18:05:29Z,AAPL_20260407_1756,AAPL,,1649.0,1633.0,1675.0,1675.0,26.0,1.58,hold,0,31.08
2026-04-07T18:06:05Z,QQQ_20260407_1758,QQQ,,3184.0,3153.0,3153.0,3153.0,-31.0,-0.97,hold,0,31.079
2026-04-07T18:06:51Z,SPY_20260407_1758,SPY,,3160.0,3129.0,3129.0,3129.0,-31.0,-0.98,hold,0,31.079
2026-04-07T18:08:00Z,MSFT_20260407_1804,MSFT,,2760.0,2733.0,2713.0,2713.0,-47.0,-1.7,hold,0,24.078
2026-04-07T18:08:09Z,AMZN_20260407_1804,AMZN,,1775.0,1758.0,1758.0,1758.0,-17.0,-0.96,hold,0,24.078
2026-04-07T18:08:24Z,GOOGL_20260407_1804,GOOGL,,2202.0,2180.0,2171.0,2171.0,-31.0,-1.41,hold,0,24.077
2026-04-07T18:08:41Z,TSLA_20260407_1805,TSLA,,3372.0,3339.0,3328.0,3328.0,-44.0,-1.3,hold,0,24.077
2026-04-07T18:08:54Z,NVDA_20260407_1805,NVDA,,1086.0,1075.0,1060.0,1060.0,-26.0,-2.39,hold,0,24.077
2026-04-07T18:09:03Z,AAPL_20260407_1804,AAPL,,2016.0,1996.0,1935.0,1935.0,-81.0,-4.02,hold,0,31.077
2026-04-07T18:09:28Z,QQQ_20260407_1806,QQQ,,3184.0,3153.0,3163.0,3163.0,-21.0,-0.66,hold,0,31.077
2026-04-07T18:10:05Z,SPY_20260407_1806,SPY,,3107.0,3076.0,3088.0,3088.0,-19.0,-0.61,hold,0,31.076
2026-04-07T18:11:12Z,MSFT_20260407_1804,MSFT,,2760.0,2733.0,2713.0,2713.0,-47.0,-1.7,hold,0,24.076
2026-04-07T18:11:19Z,AMZN_20260407_1804,AMZN,,1775.0,1758.0,1758.0,1758.0,-17.0,-0.96,hold,0,24.075
2026-04-07T18:11:33Z,GOOGL_20260407_1804,GOOGL,,2202.0,2180.0,2162.0,2171.0,-40.0,-1.82,hold,0,24.075
2026-04-07T18:11:47Z,TSLA_20260407_1805,TSLA,,3372.0,3339.0,3352.0,3352.0,-20.0,-0.59,hold,0,24.075
2026-04-07T18:11:58Z,NVDA_20260407_1805,NVDA,,1086.0,1075.0,1060.0,1060.0,-26.0,-2.39,hold,0,24.075
2026-04-07T18:12:07Z,AAPL_20260407_1804,AAPL,,2016.0,1996.0,1935.0,1935.0,-81.0,-4.02,hold,0,31.075
2026-04-07T18:12:34Z,QQQ_20260407_1806,QQQ,,3184.0,3153.0,3147.0,3163.0,-37.0,-1.16,hold,0,31.075
2026-04-07T18:13:15Z,SPY_20260407_1806,SPY,,3107.0,3076.0,3088.0,3088.0,-19.0,-0.61,hold,0,31.074
2026-04-07T18:14:24Z,MSFT_20260407_1804,MSFT,,2760.0,2733.0,2713.0,2713.0,-47.0,-1.7,hold,0,24.073
2026-04-07T18:14:33Z,AMZN_20260407_1804,AMZN,,1775.0,1758.0,1746.0,1758.0,-29.0,-1.63,hold,0,24.073
2026-04-07T18:14:47Z,GOOGL_20260407_1804,GOOGL,,2202.0,2180.0,2162.0,2171.0,-40.0,-1.82,hold,0,24.073
2026-04-07T18:15:03Z,TSLA_20260407_1805,TSLA,,3372.0,3339.0,3311.0,3352.0,-61.0,-1.81,hold,0,24.073
